order_id,date,customer_id,category,subcategory,price,size,color,returned,rating,payment_method,margin,day_of_week,day_of_month
ORDER_0234,2022-03-19,CUST_0500,Vestidos,Festa,598.96,M,Azul,False,5,Credit Card,274.52,5,19
ORDER_0235,2022-03-19,CUST_0083,Vestidos,Praia,103.91,P,Azul,False,4,Credit Card,43.3,5,19
ORDER_0236,2022-03-20,CUST_0042,Saias,Longa,343.22,P,Vermelho,False,5,Debit Card,148.73,6,20
ORDER_0237,2022-03-21,CUST_0273,Blusas,Social,137.98,G,Rosa,False,5,PIX,66.23,0,21
ORDER_0238,2022-03-22,CUST_0191,Blusas,Moletom,124.22,M,Rosa,False,5,PIX,55.9,1,22
ORDER_0239,2022-03-22,CUST_0173,Vestidos,Praia,125.83,P,Rosa,False,5,PIX,62.91,1,22
ORDER_0240,2022-03-22,CUST_0461,Saias,Midi,185.64,P,Vermelho,False,3,Boleto,92.82,1,22
ORDER_0241,2022-03-22,CUST_0007,Acessórios,Bijuterias,58.7,Único,Dourado,False,5,Debit Card,35.22,1,22
ORDER_0242,2022-03-23,CUST_0155,Saias,Midi,173.32,P,Azul,False,5,PIX,86.66,2,23
ORDER_0243,2022-03-23,CUST_0010,Vestidos,Festa,378.62,P,Preto,False,4,Boleto,208.24,2,23
ORDER_0244,2022-03-24,CUST_0034,Blusas,Social,182.42,M,Azul,False,4,Debit Card,87.56,3,24
ORDER_0245,2022-03-25,CUST_0036,Acessórios,Bolsas,332.29,Único,Preto,False,4,PIX,152.3,4,25
ORDER_0246,2022-03-25,CUST_0409,Calças,Jeans,258.28,M,Branco,False,5,PIX,103.31,4,25
ORDER_0247,2022-03-25,CUST_0006,Saias,Longa,277.39,P,Preto,False,5,Boleto,120.2,4,25
ORDER_0248,2022-03-25,CUST_0408,Calças,Social,291.62,P,Azul,False,3,Debit Card,126.37,4,25
ORDER_0249,2022-03-25,CUST_0402,Calças,Moletom,153.28,GG,Preto,False,4,PIX,57.48,4,25
ORDER_0250,2022-03-25,CUST_0215,Vestidos,Praia,161.64,G,Azul,True,2,Boleto,67.35,4,25
ORDER_0251,2022-03-26,CUST_0134,Blusas,T-shirt,120.64,G,Branco,False,3,Boleto,35.19,5,26
ORDER_0252,2022-03-26,CUST_0285,Blusas,T-shirt,144.55,GG,Preto,False,4,Debit Card,42.16,5,26
ORDER_0253,2022-03-27,CUST_0126,Saias,Longa,233.63,P,Rosa,False,5,Credit Card,84.36,6,27
ORDER_0254,2022-03-27,CUST_0409,Saias,Longa,394.16,M,Azul,False,4,Credit Card,142.33,6,27
ORDER_0255,2022-03-27,CUST_0439,Calças,Jeans,421.37,M,Preto,False,4,PIX,140.46,6,27
ORDER_0256,2022-03-27,CUST_0337,Vestidos,Praia,214.14,P,Preto,False,4,Boleto,74.36,6,27
ORDER_0257,2022-03-27,CUST_0174,Blusas,Social,248.08,M,Branco,False,4,PIX,82.69,6,27
ORDER_0258,2022-03-28,CUST_0152,Blusas,T-shirt,65.18,M,Azul,True,2,Boleto,22.81,0,28
ORDER_0259,2022-03-28,CUST_0331,Calças,Jeans,233.23,G,Azul,False,2,Credit Card,93.29,0,28
ORDER_0260,2022-03-29,CUST_0026,Saias,Longa,344.11,M,Vermelho,False,5,Boleto,149.12,1,29
ORDER_0261,2022-03-29,CUST_0383,Saias,Midi,160.44,P,Preto,False,5,Credit Card,66.85,1,29
ORDER_0262,2022-03-29,CUST_0115,Blusas,T-shirt,100.46,P,Azul,False,3,Debit Card,35.16,1,29
ORDER_0263,2022-03-30,CUST_0382,Saias,Midi,208.85,P,Rosa,False,1,Boleto,87.02,2,30
ORDER_0264,2022-03-30,CUST_0482,Blusas,Moletom,141.64,M,Azul,False,1,PIX,53.11,2,30
ORDER_0265,2022-03-30,CUST_0284,Blusas,T-shirt,70.21,P,Preto,False,5,Credit Card,24.57,2,30
ORDER_0266,2022-03-31,CUST_0387,Calças,Social,381.3,G,Branco,False,4,Debit Card,165.23,3,31
ORDER_0267,2022-03-31,CUST_0075,Vestidos,Praia,139.43,G,Vermelho,False,5,Credit Card,58.09,3,31
ORDER_0268,2022-03-31,CUST_0166,Acessórios,Bijuterias,115.18,Único,Prata,False,4,Debit Card,57.59,3,31
ORDER_0269,2022-03-31,CUST_0189,Vestidos,Praia,134.1,M,Preto,False,5,Debit Card,55.88,3,31
ORDER_0270,2022-04-01,CUST_0078,Vestidos,Casual,184.99,G,Vermelho,False,5,PIX,69.37,4,1
ORDER_0271,2022-04-02,CUST_0435,Calças,Jeans,389.61,G,Preto,False,4,Debit Card,129.87,5,2
ORDER_0272,2022-04-02,CUST_0090,Blusas,T-shirt,82.51,G,Preto,False,3,Debit Card,24.07,5,2
ORDER_0273,2022-04-02,CUST_0176,Calças,Jeans,319.09,G,Preto,False,4,Credit Card,106.36,5,2
ORDER_0274,2022-04-02,CUST_0021,Blusas,Social,265.05,M,Preto,False,4,Boleto,88.35,5,2
ORDER_0275,2022-04-03,CUST_0054,Vestidos,Festa,614.94,G,Preto,False,4,Debit Card,234.87,6,3
ORDER_0276,2022-04-03,CUST_0184,Acessórios,Bijuterias,99.94,Único,Marrom,False,3,Credit Card,41.64,6,3
ORDER_0277,2022-04-04,CUST_0359,Saias,Longa,222.1,P,Azul,False,5,Boleto,96.24,0,4
ORDER_0278,2022-04-05,CUST_0222,Vestidos,Casual,119.7,M,Preto,False,5,Debit Card,44.89,1,5
ORDER_0279,2022-04-05,CUST_0315,Blusas,Moletom,141.7,GG,Azul,False,3,PIX,53.14,1,5
ORDER_0280,2022-04-05,CUST_0328,Blusas,T-shirt,66.12,G,Rosa,False,4,PIX,23.14,1,5
ORDER_0281,2022-04-05,CUST_0179,Saias,Midi,177.6,P,Rosa,False,1,Boleto,74.0,1,5
ORDER_0282,2022-04-06,CUST_0276,Calças,Jeans,130.36,P,Azul,False,2,Credit Card,62.57,2,6
ORDER_0283,2022-04-06,CUST_0112,Saias,Midi,220.27,M,Preto,False,5,Credit Card,110.14,2,6
ORDER_0284,2022-04-06,CUST_0224,Blusas,T-shirt,82.01,GG,Rosa,False,5,PIX,34.44,2,6
ORDER_0285,2022-04-06,CUST_0214,Blusas,T-shirt,61.12,GG,Preto,False,5,Debit Card,25.67,2,6
ORDER_0286,2022-04-07,CUST_0059,Blusas,T-shirt,110.69,GG,Rosa,False,5,Credit Card,46.49,3,7
ORDER_0287,2022-04-08,CUST_0327,Blusas,Moletom,193.44,GG,Preto,False,5,Credit Card,87.05,4,8
ORDER_0288,2022-04-08,CUST_0393,Saias,Mini,102.24,M,Vermelho,False,4,PIX,48.05,4,8
ORDER_0289,2022-04-08,CUST_0109,Blusas,T-shirt,111.34,GG,Branco,False,5,Boleto,46.76,4,8
ORDER_0290,2022-04-09,CUST_0385,Acessórios,Bolsas,313.14,Único,Marrom,False,3,PIX,143.52,5,9
ORDER_0291,2022-04-09,CUST_0157,Blusas,T-shirt,68.82,G,Azul,False,5,Debit Card,24.09,5,9
ORDER_0292,2022-04-09,CUST_0191,Acessórios,Cintos,116.66,Único,Prata,False,5,PIX,48.61,5,9
ORDER_0293,2022-04-09,CUST_0200,Vestidos,Casual,206.47,G,Vermelho,False,5,Credit Card,77.43,5,9
ORDER_0294,2022-04-09,CUST_0312,Calças,Social,395.24,G,Preto,False,4,PIX,171.27,5,9
ORDER_0295,2022-04-09,CUST_0196,Blusas,Moletom,206.69,M,Azul,False,4,Credit Card,77.51,5,9
ORDER_0296,2022-04-09,CUST_0035,Blusas,T-shirt,69.31,M,Azul,False,2,Credit Card,24.26,5,9
ORDER_0297,2022-04-09,CUST_0379,Acessórios,Bolsas,262.74,Único,Preto,False,5,PIX,120.42,5,9
ORDER_0298,2022-04-09,CUST_0387,Saias,Mini,158.68,M,Rosa,False,5,Credit Card,62.15,5,9
ORDER_0299,2022-04-09,CUST_0246,Saias,Mini,171.55,M,Preto,False,3,PIX,67.19,5,9
ORDER_0300,2022-04-10,CUST_0237,Acessórios,Cintos,99.71,Único,Prata,False,4,Debit Card,41.55,6,10
ORDER_0301,2022-04-10,CUST_0104,Calças,Jeans,239.58,P,Branco,False,5,PIX,95.83,6,10
ORDER_0302,2022-04-10,CUST_0007,Blusas,Social,161.34,GG,Branco,False,5,PIX,64.54,6,10
ORDER_0303,2022-04-12,CUST_0283,Calças,Social,160.14,M,Azul,False,4,Credit Card,83.27,1,12
ORDER_0304,2022-04-12,CUST_0001,Acessórios,Bolsas,321.03,Único,Marrom,False,1,Boleto,176.57,1,12
ORDER_0305,2022-04-13,CUST_0219,Acessórios,Bolsas,456.97,Único,Preto,False,3,PIX,251.33,2,13
ORDER_0306,2022-04-13,CUST_0464,Blusas,Moletom,117.57,M,Branco,False,5,Boleto,52.91,2,13
ORDER_0307,2022-04-13,CUST_0230,Acessórios,Bijuterias,41.68,Único,Dourado,False,4,Boleto,25.01,2,13
ORDER_0308,2022-04-13,CUST_0455,Acessórios,Cintos,112.16,Único,Prata,False,2,Boleto,56.08,2,13
ORDER_0309,2022-04-14,CUST_0172,Acessórios,Bolsas,418.21,Único,Preto,True,3,Credit Card,230.02,3,14
ORDER_0310,2022-04-14,CUST_0087,Saias,Mini,123.94,M,Preto,False,4,PIX,58.25,3,14
ORDER_0311,2022-04-14,CUST_0041,Calças,Moletom,165.31,G,Branco,False,2,Credit Card,74.39,3,14
ORDER_0312,2022-04-15,CUST_0123,Saias,Midi,178.4,P,Rosa,False,3,PIX,89.2,4,15
ORDER_0313,2022-04-16,CUST_0331,Saias,Midi,159.49,P,Vermelho,False,2,Credit Card,66.45,5,16
ORDER_0314,2022-04-16,CUST_0298,Vestidos,Casual,215.05,P,Preto,True,1,PIX,80.64,5,16
ORDER_0315,2022-04-16,CUST_0373,Vestidos,Festa,366.78,G,Preto,True,1,PIX,168.11,5,16
ORDER_0316,2022-04-16,CUST_0417,Vestidos,Casual,199.33,M,Rosa,False,3,Debit Card,74.75,5,16
ORDER_0317,2022-04-16,CUST_0178,Acessórios,Cintos,150.94,Único,Marrom,False,4,Credit Card,62.89,5,16
ORDER_0318,2022-04-17,CUST_0063,Calças,Moletom,126.5,GG,Branco,False,5,Debit Card,47.44,6,17
ORDER_0319,2022-04-17,CUST_0484,Calças,Moletom,124.72,M,Azul,False,5,Credit Card,46.77,6,17
ORDER_0320,2022-04-17,CUST_0165,Acessórios,Bijuterias,117.19,Único,Preto,False,5,Boleto,58.6,6,17
ORDER_0321,2022-04-17,CUST_0489,Calças,Jeans,359.54,GG,Branco,False,5,PIX,143.82,6,17
ORDER_0322,2022-04-18,CUST_0187,Calças,Social,304.69,G,Branco,False,4,Credit Card,158.44,0,18
ORDER_0323,2022-04-18,CUST_0383,Calças,Social,173.65,GG,Branco,False,3,PIX,90.3,0,18
ORDER_0324,2022-04-19,CUST_0209,Vestidos,Praia,92.32,P,Azul,False,3,Credit Card,46.16,1,19
ORDER_0325,2022-04-19,CUST_0227,Blusas,Moletom,146.17,GG,Azul,False,5,Debit Card,65.78,1,19
ORDER_0326,2022-04-19,CUST_0432,Calças,Moletom,163.42,GG,Branco,False,4,Credit Card,73.54,1,19
ORDER_0327,2022-04-21,CUST_0389,Saias,Midi,172.28,G,Vermelho,False,4,Credit Card,86.14,3,21
ORDER_0328,2022-04-21,CUST_0048,Vestidos,Festa,399.26,P,Azul,False,2,PIX,219.59,3,21
ORDER_0329,2022-04-21,CUST_0224,Vestidos,Casual,163.57,G,Vermelho,False,3,PIX,73.61,3,21
ORDER_0330,2022-04-21,CUST_0003,Vestidos,Praia,145.44,G,Rosa,False,4,Debit Card,72.72,3,21
ORDER_0331,2022-04-22,CUST_0372,Vestidos,Praia,103.61,M,Vermelho,False,4,Debit Card,51.8,4,22
ORDER_0332,2022-04-23,CUST_0175,Vestidos,Praia,122.36,M,Preto,False,4,Credit Card,50.98,5,23
ORDER_0333,2022-04-23,CUST_0446,Acessórios,Bijuterias,117.56,Único,Marrom,False,5,PIX,58.78,5,23
ORDER_0334,2022-04-23,CUST_0099,Saias,Longa,229.28,P,Vermelho,False,5,Debit Card,99.36,5,23
ORDER_0335,2022-04-23,CUST_0116,Vestidos,Festa,419.11,P,Vermelho,False,5,Credit Card,192.09,5,23
ORDER_0336,2022-04-23,CUST_0270,Acessórios,Bijuterias,82.73,Único,Preto,False,3,PIX,41.36,5,23
ORDER_0337,2022-04-23,CUST_0447,Acessórios,Cintos,86.65,Único,Preto,False,4,Debit Card,36.1,5,23
ORDER_0338,2022-04-23,CUST_0368,Calças,Moletom,175.57,P,Branco,False,4,Debit Card,65.84,5,23
ORDER_0339,2022-04-24,CUST_0253,Calças,Moletom,185.12,G,Branco,False,5,Debit Card,69.42,6,24
ORDER_0340,2022-04-24,CUST_0317,Saias,Mini,144.5,M,Azul,False,5,Credit Card,56.6,6,24
ORDER_0341,2022-04-25,CUST_0415,Blusas,T-shirt,135.97,GG,Branco,False,4,Credit Card,47.59,0,25
ORDER_0342,2022-04-25,CUST_0095,Acessórios,Bijuterias,74.92,Único,Dourado,False,3,Boleto,37.46,0,25
ORDER_0343,2022-04-25,CUST_0273,Vestidos,Casual,108.78,M,Vermelho,False,5,Debit Card,40.79,0,25
ORDER_0344,2022-04-26,CUST_0380,Blusas,Social,188.41,G,Branco,False,5,PIX,75.36,1,26
ORDER_0345,2022-04-26,CUST_0024,Calças,Social,306.92,M,Preto,False,3,Debit Card,133.0,1,26
ORDER_0346,2022-04-27,CUST_0116,Acessórios,Bolsas,194.93,Único,Prata,False,5,Debit Card,89.34,2,27
ORDER_0347,2022-04-27,CUST_0151,Saias,Longa,277.73,M,Vermelho,False,5,Credit Card,120.35,2,27
ORDER_0348,2022-04-27,CUST_0338,Vestidos,Praia,103.76,G,Rosa,False,5,Credit Card,43.23,2,27
ORDER_0349,2022-04-27,CUST_0050,Blusas,Moletom,177.7,M,Azul,False,3,Credit Card,66.64,2,27
ORDER_0350,2022-04-27,CUST_0206,Saias,Longa,332.66,M,Preto,False,4,Debit Card,144.15,2,27
ORDER_0351,2022-04-28,CUST_0498,Calças,Moletom,136.94,G,Azul,False,3,PIX,51.35,3,28
ORDER_0352,2022-04-28,CUST_0335,Blusas,Moletom,216.56,GG,Preto,False,4,PIX,81.21,3,28
ORDER_0353,2022-04-28,CUST_0079,Saias,Mini,136.72,M,Azul,False,3,PIX,53.55,3,28
ORDER_0354,2022-04-28,CUST_0070,Acessórios,Cintos,69.43,Único,Dourado,False,5,Credit Card,28.93,3,28
ORDER_0355,2022-04-28,CUST_0027,Saias,Mini,101.58,P,Azul,False,4,Debit Card,39.79,3,28
ORDER_0356,2022-04-29,CUST_0271,Vestidos,Praia,110.64,G,Rosa,False,4,PIX,46.1,4,29
ORDER_0357,2022-04-29,CUST_0050,Acessórios,Bolsas,244.12,Único,Prata,False,5,PIX,111.89,4,29
ORDER_0358,2022-04-29,CUST_0292,Acessórios,Bolsas,316.34,Único,Dourado,False,5,Credit Card,144.99,4,29
ORDER_0359,2022-04-30,CUST_0247,Acessórios,Bijuterias,135.16,Único,Dourado,False,3,Credit Card,56.32,5,30
ORDER_0360,2022-04-30,CUST_0264,Acessórios,Bolsas,286.69,Único,Dourado,False,4,Credit Card,109.5,5,30
ORDER_0361,2022-04-30,CUST_0079,Calças,Social,312.9,GG,Azul,False,4,Credit Card,112.99,5,30
ORDER_0362,2022-04-30,CUST_0387,Acessórios,Bijuterias,139.56,Único,Preto,False,5,PIX,58.15,5,30
ORDER_0363,2022-04-30,CUST_0190,Saias,Longa,390.33,G,Azul,False,4,Debit Card,140.95,5,30
ORDER_0364,2022-05-01,CUST_0047,Blusas,T-shirt,94.69,M,Azul,False,5,Debit Card,27.62,6,1
ORDER_0365,2022-05-01,CUST_0461,Calças,Social,383.43,M,Preto,False,3,Credit Card,138.46,6,1
ORDER_0366,2022-05-02,CUST_0361,Saias,Mini,182.32,M,Azul,False,5,PIX,71.41,0,2
ORDER_0367,2022-05-02,CUST_0354,Blusas,T-shirt,63.76,P,Preto,False,4,PIX,22.31,0,2
ORDER_0368,2022-05-02,CUST_0472,Calças,Social,237.66,GG,Preto,False,3,PIX,102.99,0,2
ORDER_0369,2022-05-02,CUST_0488,Calças,Moletom,207.34,G,Azul,False,5,Credit Card,77.75,0,2
ORDER_0370,2022-05-03,CUST_0352,Vestidos,Casual,177.11,M,Azul,False,4,PIX,66.42,1,3
ORDER_0371,2022-05-04,CUST_0189,Acessórios,Bolsas,227.51,Único,Marrom,False,5,PIX,104.27,2,4
ORDER_0372,2022-05-04,CUST_0416,Vestidos,Casual,143.29,P,Rosa,False,5,Boleto,53.73,2,4
ORDER_0373,2022-05-05,CUST_0256,Vestidos,Casual,231.31,M,Preto,False,5,Boleto,86.74,3,5
ORDER_0374,2022-05-06,CUST_0222,Saias,Mini,115.74,P,Preto,False,5,Credit Card,54.4,4,6
ORDER_0375,2022-05-06,CUST_0372,Blusas,Moletom,116.88,P,Azul,True,2,Debit Card,52.6,4,6
ORDER_0376,2022-05-06,CUST_0241,Blusas,Social,151.21,M,Branco,False,5,Boleto,72.58,4,6
ORDER_0377,2022-05-06,CUST_0269,Vestidos,Festa,409.46,G,Vermelho,False,3,Credit Card,225.2,4,6
ORDER_0378,2022-05-07,CUST_0001,Vestidos,Casual,218.96,P,Preto,False,5,Credit Card,82.11,5,7
ORDER_0379,2022-05-07,CUST_0034,Calças,Jeans,201.1,M,Azul,False,4,Boleto,80.44,5,7
ORDER_0380,2022-05-07,CUST_0446,Vestidos,Casual,223.26,G,Preto,False,5,PIX,83.72,5,7
ORDER_0381,2022-05-08,CUST_0079,Blusas,Moletom,167.95,G,Preto,False,4,PIX,62.98,6,8
ORDER_0382,2022-05-08,CUST_0236,Saias,Midi,153.66,M,Azul,True,2,Debit Card,64.03,6,8
ORDER_0383,2022-05-08,CUST_0334,Acessórios,Bolsas,235.48,Único,Prata,False,5,Boleto,107.93,6,8
ORDER_0384,2022-05-09,CUST_0377,Saias,Longa,199.02,M,Vermelho,False,4,Boleto,103.49,0,9
ORDER_0385,2022-05-10,CUST_0349,Vestidos,Festa,416.66,M,Vermelho,False,3,PIX,229.16,1,10
ORDER_0386,2022-05-10,CUST_0098,Vestidos,Casual,142.91,M,Vermelho,False,4,PIX,64.31,1,10
ORDER_0387,2022-05-10,CUST_0082,Vestidos,Festa,585.18,M,Vermelho,False,5,Credit Card,321.85,1,10
ORDER_0388,2022-05-10,CUST_0455,Vestidos,Praia,138.43,M,Rosa,False,5,Credit Card,69.22,1,10
ORDER_0389,2022-05-10,CUST_0477,Acessórios,Cintos,90.13,Único,Prata,False,4,Debit Card,45.06,1,10
ORDER_0390,2022-05-11,CUST_0415,Acessórios,Bolsas,272.79,Único,Dourado,True,4,Credit Card,150.03,2,11
ORDER_0391,2022-05-11,CUST_0192,Acessórios,Bolsas,404.71,Único,Marrom,False,3,PIX,222.59,2,11
ORDER_0392,2022-05-11,CUST_0253,Acessórios,Bolsas,230.7,Único,Dourado,True,1,Boleto,126.89,2,11
ORDER_0393,2022-05-11,CUST_0409,Calças,Moletom,96.11,P,Preto,False,2,Credit Card,43.25,2,11
ORDER_0394,2022-05-11,CUST_0038,Acessórios,Cintos,82.93,Único,Dourado,False,4,Debit Card,41.47,2,11
ORDER_0395,2022-05-12,CUST_0014,Calças,Jeans,159.71,G,Azul,False,4,Credit Card,76.66,3,12
ORDER_0396,2022-05-12,CUST_0392,Vestidos,Praia,147.48,P,Preto,False,5,Debit Card,73.74,3,12
ORDER_0397,2022-05-13,CUST_0347,Acessórios,Bolsas,205.71,Único,Marrom,False,5,Boleto,113.14,4,13
ORDER_0398,2022-05-13,CUST_0310,Acessórios,Bolsas,270.0,Único,Marrom,False,4,Credit Card,148.5,4,13
ORDER_0399,2022-05-13,CUST_0386,Acessórios,Cintos,90.12,Único,Marrom,False,5,Debit Card,45.06,4,13
ORDER_0400,2022-05-13,CUST_0209,Saias,Midi,246.71,M,Azul,False,3,Debit Card,123.36,4,13
ORDER_0401,2022-05-13,CUST_0357,Acessórios,Bolsas,193.21,Único,Prata,False,5,PIX,106.27,4,13
ORDER_0402,2022-05-14,CUST_0462,Saias,Midi,144.71,M,Rosa,False,5,Debit Card,60.3,5,14
ORDER_0403,2022-05-14,CUST_0089,Saias,Longa,199.33,P,Azul,False,5,Boleto,86.38,5,14
ORDER_0404,2022-05-15,CUST_0056,Saias,Midi,241.03,G,Rosa,False,3,Credit Card,100.43,6,15
ORDER_0405,2022-05-15,CUST_0094,Calças,Jeans,173.34,P,Preto,False,2,Debit Card,69.34,6,15
ORDER_0406,2022-05-17,CUST_0093,Saias,Mini,160.47,G,Vermelho,False,2,Credit Card,75.42,1,17
ORDER_0407,2022-05-17,CUST_0340,Saias,Mini,144.82,M,Azul,True,1,PIX,68.07,1,17
ORDER_0408,2022-05-17,CUST_0085,Vestidos,Casual,91.28,G,Rosa,False,5,Credit Card,41.08,1,17
ORDER_0409,2022-05-17,CUST_0445,Acessórios,Cintos,53.63,Único,Dourado,False,4,PIX,26.82,1,17
ORDER_0410,2022-05-18,CUST_0245,Vestidos,Casual,187.32,M,Rosa,False,5,Credit Card,84.29,2,18
ORDER_0411,2022-05-19,CUST_0022,Vestidos,Festa,338.76,M,Rosa,True,2,PIX,186.32,3,19
ORDER_0412,2022-05-19,CUST_0291,Acessórios,Bijuterias,85.45,Único,Dourado,False,3,Credit Card,51.27,3,19
ORDER_0413,2022-05-20,CUST_0485,Saias,Midi,240.78,M,Preto,False,5,Debit Card,120.39,4,20
ORDER_0414,2022-05-20,CUST_0272,Vestidos,Festa,402.23,P,Vermelho,False,3,PIX,221.23,4,20
ORDER_0415,2022-05-21,CUST_0306,Saias,Mini,199.58,G,Azul,False,5,Boleto,78.17,5,21
ORDER_0416,2022-05-21,CUST_0122,Blusas,Social,206.03,GG,Azul,False,4,PIX,82.41,5,21
ORDER_0417,2022-05-21,CUST_0128,Saias,Mini,166.67,M,Preto,False,2,PIX,65.28,5,21
ORDER_0418,2022-05-22,CUST_0113,Acessórios,Cintos,158.68,Único,Marrom,False,5,Debit Card,66.11,6,22
ORDER_0419,2022-05-23,CUST_0427,Saias,Midi,142.52,P,Preto,False,4,Boleto,71.26,0,23
ORDER_0420,2022-05-23,CUST_0273,Acessórios,Cintos,81.21,Único,Prata,False,4,PIX,40.6,0,23
ORDER_0421,2022-05-23,CUST_0336,Saias,Midi,128.07,P,Vermelho,False,5,PIX,64.03,0,23
ORDER_0422,2022-05-23,CUST_0442,Blusas,Social,142.1,M,Rosa,False,4,Debit Card,68.21,0,23
ORDER_0423,2022-05-24,CUST_0130,Saias,Longa,213.84,M,Azul,False,5,Debit Card,111.2,1,24
ORDER_0424,2022-05-24,CUST_0132,Saias,Longa,221.62,P,Vermelho,False,5,PIX,115.24,1,24
ORDER_0425,2022-05-24,CUST_0085,Acessórios,Cintos,67.79,Único,Preto,False,5,PIX,33.9,1,24
ORDER_0426,2022-05-24,CUST_0423,Acessórios,Bolsas,436.84,Único,Marrom,False,3,Credit Card,240.26,1,24
ORDER_0427,2022-05-24,CUST_0482,Vestidos,Praia,79.96,M,Azul,False,4,PIX,39.98,1,24
ORDER_0428,2022-05-25,CUST_0350,Vestidos,Praia,161.02,G,Azul,False,4,Debit Card,67.09,2,25
ORDER_0429,2022-05-25,CUST_0390,Saias,Midi,145.68,G,Rosa,False,2,Boleto,60.7,2,25
ORDER_0430,2022-05-25,CUST_0081,Calças,Jeans,162.07,M,Azul,True,4,Boleto,64.83,2,25
ORDER_0431,2022-05-25,CUST_0487,Vestidos,Praia,151.9,M,Azul,False,4,Credit Card,63.29,2,25
ORDER_0432,2022-05-25,CUST_0473,Saias,Mini,171.48,M,Preto,False,5,Credit Card,67.16,2,25
ORDER_0433,2022-05-25,CUST_0325,Acessórios,Bijuterias,111.18,Único,Preto,False,4,Boleto,55.59,2,25
ORDER_0434,2022-05-26,CUST_0069,Vestidos,Casual,133.99,P,Azul,False,5,Boleto,50.25,3,26
ORDER_0435,2022-05-26,CUST_0148,Vestidos,Praia,122.71,G,Preto,False,4,Debit Card,51.13,3,26
ORDER_0436,2022-05-26,CUST_0448,Vestidos,Casual,110.86,P,Azul,False,5,PIX,41.57,3,26
ORDER_0437,2022-05-26,CUST_0016,Vestidos,Casual,159.49,G,Rosa,False,4,Credit Card,59.81,3,26
ORDER_0438,2022-05-27,CUST_0307,Calças,Jeans,163.14,M,Azul,True,4,Credit Card,65.26,4,27
ORDER_0439,2022-05-27,CUST_0105,Acessórios,Bolsas,360.6,Único,Preto,False,4,Credit Card,165.28,4,27
ORDER_0440,2022-05-27,CUST_0165,Blusas,T-shirt,109.02,GG,Azul,False,5,Boleto,38.16,4,27
ORDER_0441,2022-05-27,CUST_0488,Saias,Longa,335.88,P,Preto,False,5,Credit Card,145.55,4,27
ORDER_0442,2022-05-28,CUST_0201,Vestidos,Festa,529.5,G,Vermelho,True,1,PIX,202.24,5,28
ORDER_0443,2022-05-28,CUST_0197,Saias,Longa,314.64,M,Azul,False,5,PIX,113.62,5,28
ORDER_0444,2022-05-28,CUST_0426,Vestidos,Festa,436.72,P,Azul,False,4,Boleto,166.8,5,28
ORDER_0445,2022-05-29,CUST_0185,Vestidos,Praia,171.2,P,Preto,False,4,Credit Card,59.45,6,29
ORDER_0446,2022-05-29,CUST_0322,Acessórios,Cintos,198.3,Único,Prata,False,2,Boleto,68.86,6,29
ORDER_0447,2022-05-30,CUST_0265,Saias,Midi,271.15,M,Azul,False,2,Boleto,112.98,0,30
ORDER_0448,2022-05-31,CUST_0363,Vestidos,Festa,371.74,G,Vermelho,False,4,Debit Card,170.38,1,31
ORDER_0449,2022-05-31,CUST_0100,Calças,Moletom,152.6,P,Branco,False,5,PIX,57.23,1,31
ORDER_0450,2022-05-31,CUST_0342,Calças,Jeans,249.62,P,Azul,False,3,Debit Card,99.85,1,31
ORDER_0451,2022-06-01,CUST_0320,Calças,Moletom,176.39,G,Azul,False,4,PIX,66.15,2,1
ORDER_0452,2022-06-01,CUST_0214,Calças,Social,209.96,G,Azul,False,1,Boleto,90.98,2,1
ORDER_0453,2022-06-01,CUST_0278,Vestidos,Festa,634.49,M,Rosa,False,3,PIX,290.81,2,1
ORDER_0454,2022-06-02,CUST_0162,Saias,Mini,140.3,M,Preto,False,4,PIX,54.95,3,2
ORDER_0455,2022-06-02,CUST_0439,Vestidos,Casual,221.02,M,Vermelho,False,4,PIX,82.88,3,2
ORDER_0456,2022-06-02,CUST_0157,Vestidos,Casual,118.09,G,Rosa,False,5,Credit Card,44.28,3,2
ORDER_0457,2022-06-02,CUST_0422,Calças,Social,410.38,G,Azul,True,1,Boleto,177.83,3,2
ORDER_0458,2022-06-03,CUST_0251,Calças,Jeans,357.04,M,Preto,False,4,Credit Card,142.81,4,3
ORDER_0459,2022-06-03,CUST_0366,Blusas,Social,249.06,P,Branco,False,5,Boleto,99.62,4,3
ORDER_0460,2022-06-03,CUST_0097,Saias,Longa,262.14,G,Azul,False,5,Debit Card,113.59,4,3
ORDER_0461,2022-06-04,CUST_0018,Calças,Jeans,322.55,P,Preto,False,5,PIX,107.52,5,4
ORDER_0462,2022-06-05,CUST_0327,Blusas,T-shirt,132.18,GG,Azul,False,3,Debit Card,38.55,6,5
ORDER_0463,2022-06-05,CUST_0449,Blusas,Moletom,200.71,GG,Preto,False,4,Credit Card,62.72,6,5
ORDER_0464,2022-06-06,CUST_0383,Blusas,Social,192.55,M,Rosa,False,2,Credit Card,92.42,0,6
ORDER_0465,2022-06-06,CUST_0097,Calças,Moletom,134.69,M,Branco,False,4,Credit Card,60.61,0,6
ORDER_0466,2022-06-06,CUST_0001,Saias,Longa,235.69,P,Preto,False,5,Debit Card,122.56,0,6
